flow_id,rflow_id,name,uploader,num_duplicates,ignore
18079,18079,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.impute._knn.KNNImputer,step_2=sklearn.svm._classes.SVC)",12269,1,0
18202,18202,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.impute._knn.KNNImputer,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17715,17715,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
17981,17981,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.naive_bayes.BernoulliNB)",12269,1,0
17936,17936,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.naive_bayes.MultinomialNB)",12269,1,0
18056,18056,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18053,18053,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18057,18057,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18055,18055,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18051,18051,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18306,18306,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18383,18383,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.naive_bayes.MultinomialNB)",12269,1,0
18118,18118,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.svm._classes.SVC)",12269,1,0
18099,18099,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Binarizer,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18152,18152,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18442,18442,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18250,18250,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18046,18046,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18373,18373,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18047,18047,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.svm._classes.SVC)",12269,1,0
18043,18043,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MaxAbsScaler,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18343,18343,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18093,18093,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18132,18132,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18367,18367,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18390,18390,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18307,18307,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.naive_bayes.MultinomialNB)",12269,1,0
18138,18138,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.svm._classes.SVC)",12269,1,0
18092,18092,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.MinMaxScaler,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18155,18155,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18214,18214,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18044,18044,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18194,18194,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18030,18030,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18427,18427,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18098,18098,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.svm._classes.SVC)",12269,1,0
18033,18033,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.Normalizer,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18225,18225,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18259,18259,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18193,18193,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18068,18068,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18186,18186,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18441,18441,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18123,18123,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.PolynomialFeatures,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18128,18128,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18421,18421,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18199,18199,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18137,18137,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
17995,17995,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18338,18338,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18268,18268,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.naive_bayes.MultinomialNB)",12269,1,0
18244,18244,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.svm._classes.SVC)",12269,1,0
18048,18048,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.QuantileTransformer,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18217,18217,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18276,18276,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18209,18209,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18144,18144,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18166,18166,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18333,18333,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18434,18434,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.svm._classes.SVC)",12269,1,0
18066,18066,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.RobustScaler,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18041,18041,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18180,18180,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18107,18107,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18011,18011,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18025,18025,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18337,18337,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18082,18082,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.svm._classes.SVC)",12269,1,0
18205,18205,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._data.StandardScaler,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
18008,18008,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
18040,18040,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
18241,18241,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
18411,18411,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
18228,18228,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
18377,18377,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.naive_bayes.BernoulliNB)",12269,1,0
18323,18323,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.naive_bayes.MultinomialNB)",12269,1,0
18126,18126,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.svm._classes.SVC)",12269,1,0
18094,18094,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.preprocessing._discretization.KBinsDiscretizer,step_2=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17713,17713,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.svm._classes.SVC)",12269,1,0
17718,17718,"sklearn.pipeline.Pipeline(step_0=automl.components.feature_preprocessing.one_hot_encoding.OneHotEncoderComponent,step_1=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17901,17901,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
17892,17892,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
17915,17915,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
17910,17910,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
17974,17974,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.naive_bayes.BernoulliNB)",12269,1,0
17917,17917,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.naive_bayes.MultinomialNB)",12269,1,0
17903,17903,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.svm._classes.SVC)",12269,1,0
17973,17973,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.discriminant_analysis.LinearDiscriminantAnalysis),step_1=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17971,17971,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
17969,17969,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
17960,17960,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
17940,17940,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
17955,17955,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.naive_bayes.BernoulliNB)",12269,1,0
17948,17948,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.naive_bayes.MultinomialNB)",12269,1,0
17925,17925,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.svm._classes.SVC)",12269,1,0
17963,17963,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._forest.RandomForestClassifier),step_1=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17972,17972,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
17978,17978,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
17983,17983,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",12269,1,0
17941,17941,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
17956,17956,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.naive_bayes.BernoulliNB)",12269,1,0
17949,17949,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.naive_bayes.MultinomialNB)",12269,1,0
17927,17927,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.svm._classes.SVC)",12269,1,0
17964,17964,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),step_1=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17868,17868,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
17930,17930,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
17968,17968,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
17906,17906,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.linear_model._stochastic_gradient.SGDClassifier)",12269,1,0
17954,17954,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.naive_bayes.BernoulliNB)",12269,1,0
17947,17947,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.naive_bayes.MultinomialNB)",12269,1,0
17879,17879,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.svm._classes.SVC)",12269,1,0
17958,17958,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier),step_1=sklearn.tree._classes.DecisionTreeClassifier)",12269,1,0
17932,17932,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.linear_model._stochastic_gradient.SGDClassifier),step_1=sklearn.discriminant_analysis.LinearDiscriminantAnalysis)",12269,1,0
17883,17883,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.linear_model._stochastic_gradient.SGDClassifier),step_1=sklearn.ensemble._forest.RandomForestClassifier)",12269,1,0
17887,17887,"sklearn.pipeline.Pipeline(step_0=automl.util.sklearn.StackingEstimator(estimator=sklearn.linear_model._stochastic_gradient.SGDClassifier),step_1=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",12269,1,0
